filepath,team_name,team
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/0ffa85a5-8c07-44a3-a147-11b42b833cf1.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/066cd227-eaff-45bb-b49a-1370c8bde536.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/c22de3b4-772e-4d19-8cca-b3df87199eb7.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/b7e54bfa-a027-43be-9af1-4a25184ea264.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/7a18a08d-3d20-4161-ac45-461838cf75e4.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/38a7bff2-1ee3-4058-b220-78d22254ecf9.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/839fd1e0-c401-4b00-a2c5-f61d6539c7a2.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/5b96e597-f157-40cc-b98a-b6c66c5cdb6a.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/fdceb615-d4d5-4af0-99e3-481490f76254.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/d417b2bf-a15d-4d4e-b9ea-481b1b58d21b.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/5225d6b9-ba46-41b1-bd02-1cb47ed89592.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/08f1e7f1-e6a7-474b-ac59-ee9e4ae781a6.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/748951b0-7c66-4dc5-90f4-b1f2554e90f8.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/bb017153-a913-4f84-8fde-f36b490473f6.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/c473b5db-d4dc-46a7-be15-63963537bb64.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/9406f3de-1afa-4cdb-b57f-82b928875691.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/ae16df6b-5a58-484d-a886-8bcf9911e687.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/407e369b-16c0-4954-9faa-3c51ecf2acad.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/fe1d908f-f972-4d8d-9d69-ff4131a7a755.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/fffc2e66-2f89-4a5b-8fb8-52ad44055952.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/3d5fe249-bb65-460f-b30b-0cd8529e38f0.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/8bb9b4cd-b0e6-4cc7-a0b1-336fecbe85ce.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/50716924-3763-4fb8-847e-acaa31476782.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/d2bd6d18-b3d9-4710-9293-de203c5e68dc.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/96dd6b88-b447-4f11-a352-2b237721e596.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/7a0b8d0f-31e3-4ce3-8416-783f96e361c6.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/47181111-a604-4873-9cf8-c6f5646b7775.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/00df77d8-6c20-4574-94aa-75f3b99fec06.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/66ea3578-624f-4876-b8eb-8b69d0ec39dd.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/bba46b9d-0732-4884-b91f-7b8bb98fa348.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/f418fe7f-bcb1-4f2f-9ca8-8ec1deb73d01.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/ecbaef1e-73d1-44ec-bd24-5292b3ae560a.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/048d9e41-cde0-4541-a667-08c75c1d2b83.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/0bc2c06c-1312-4490-b7b4-e219b7f27dd7.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/1c57c4f6-8619-4c28-b997-662c3b1de4d4.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/bade809c-9c46-4203-9d06-03929b641b20.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/9a69fede-6d79-4930-a351-52bd1bb8243c.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/ddf05b4a-6403-4bfa-81af-efcc43988cab.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/26b7d6fe-7c69-4049-b334-de86840607ba.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/1f618969-1f56-4f2e-8322-d33c8ccf8af1.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/446c1526-3440-4c1a-a5f7-6d2a383fb660.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/f5d334cc-fd23-4f4f-96b8-82ebf0f16a6d.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/7ed5c448-dbc8-4d67-8567-512f1ec7c610.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/8c48049d-bfa5-4658-889f-3e2336076dcb.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/35d8f031-6cb8-43c4-9aef-fd14dee5a831.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/93acb1c4-232a-4915-a113-5b699be9e636.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/08989674-7afe-4dbc-8fea-7104eec1be00.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/dd97a7d6-ee5b-4ff0-b8a9-34d7f22baa7a.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/7c76efa9-c4c4-47f4-8e1b-985ee1c20445.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/f5985283-4cc9-491f-a11b-72d511b2a340.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/c9dbc8db-3f40-4cfc-a7c5-c6d5cf562c23.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/d61bff1d-bd41-4b4e-9fc2-eb0218273f5d.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/47d02730-eab7-4eae-9f44-6f3ffbf3df4b.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/64379764-d8b2-4dac-82c4-8c29854aca39.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/4fbe87a0-e32f-49e5-9044-73364976f23e.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/7ccecf51-eded-4c0d-906d-32f7dcbe87f5.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/70230e41-17ef-4638-b27f-ebf1595ef934.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/47045027-d629-4ba5-b665-684d08faa8e8.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/0e760d53-04c3-43a9-b5ff-ea9cdb613400.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/c71f41a8-5938-47c1-afce-1d697edf40f0.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/97d9ef46-a7ef-410b-88d1-93015d544814.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/fde832d4-3a4b-4efe-b5d3-2a4af392c52f.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/4f53f85e-d18a-48d5-a2a2-f9f3a369b48c.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/2acce329-e5f4-4510-b5b3-41dcd93bf67c.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/302f7b75-2edd-4775-b574-ff93fdbe1d56.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/fe2c242a-f56c-4d6a-b7c3-7923a8c76629.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/2ffe714b-1542-4c0d-a9b6-6315812297b7.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/3be3fad4-33bc-4c62-af97-2be1009d45a5.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/93efe30b-af0a-4305-b1da-77872046a333.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/0ab70d9b-037e-4978-afc3-b585df067310.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/850d5945-38c1-4c43-990c-6ac98a8c6225.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/5fe13d62-bb18-4cfd-a5eb-e5fca349ce6d.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/a2da5e07-9992-4d87-a6c6-ccc512b8b928.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/c5e99c4b-01e0-4e32-9b08-d12b8fd45706.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/fa4b143c-7b4f-4d58-85f9-3bdb2ae24ee1.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/cb421095-7921-4b4a-854d-1e7ebe1ec804.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/8da524b3-593c-48da-9f31-81d565c7c082.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/84c60435-5a70-41b9-ad37-c56d53fe373c.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/94cef84c-b3cd-4aa3-a0cb-543cd9531dfd.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/abb49c05-3710-4df9-b376-d57a11579c91.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/012b526b-7958-41e7-b90b-60b4c315b1b6.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/b356f1a3-907b-4729-b7d9-6a71deff320f.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/7d3770ce-3bee-4e50-8e37-70336fafd3cb.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/ac83ca1a-311c-4f07-843a-590efcc3ae98.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/cadd8715-c129-4e11-9a88-757365362334.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/3532825e-3c13-4097-a368-6a3202fb1a38.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/a2d8b802-791a-4a12-9951-77c0fdf50749.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/d174f47c-2bd5-46f0-b160-bbfd43370345.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/c391d03d-4f42-4c65-b07d-58d1029b0f69.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/f73ccfb3-312e-4afb-a457-135cfb71eb9e.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/2122cff1-ae90-448a-b960-eb096cefa5bb.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/4c27ef23-a79c-40cc-bd8b-8f5b5e18d21f.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/c6a96a6c-baec-4fc7-9ad5-9cd1353d2ac6.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/a20bb758-380a-4470-ba3d-339616c34b94.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/64ec3ed1-ebb4-4d6e-a2a2-1847073f3aa7.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/e1345e4e-83be-4877-8ffa-9130bc0e1f4b.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/35ec460c-5aab-41f3-af0e-98670a2ea35d.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/fea96481-9b74-44e9-99ca-88f166ce22e8.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/fde0f353-c994-427c-a01b-072922e79d93.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/1bf6441b-d034-4f55-8a28-d05a25004e0b.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/532c8754-8581-4f43-962e-ed44ee687f9d.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/cee81e85-b12b-474c-ac0a-6eb2152a2167.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/2847c8ba-314e-4177-96e1-6825ede99dd8.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/52ab4a65-dcb5-46f4-9e6f-895cb83f0cc1.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/5abf2aa2-e31f-4108-bc46-0c21455003db.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/275399a1-0385-42c6-8efb-b326e06593b3.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/3ed92c54-bcab-485b-80ca-f0464cba607c.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/29483e82-16a2-47de-a1a1-29fe530cfc6d.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/f9de4566-bd71-418a-9485-e207c70e4089.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/17fd01cc-cf5b-4cc4-9a1c-7db60bb0a522.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/1f8db15b-bc7e-4b91-b1e9-0fca03fee948.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/3459018c-e80c-436a-90bb-e0a900e35875.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/2760f6ee-b421-4388-a2e9-413036afed9a.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/b8c71cdc-1a28-471e-b7b6-f3734579717a.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/a747500b-2896-4a44-88e2-7fc601b5bd62.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/35a53720-523f-4838-882c-772d370ad30d.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/3670d206-ada9-404c-9b76-95babafb7e8a.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/0fbe71ca-6d60-4787-a793-3e29dfd4eb7d.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/6c8ea6e9-ff66-4885-b8af-fcf24728fba1.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/30d15104-e6d5-4d8a-b33f-140aaa2e6eb1.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/1bd3e7d0-c281-4cd2-97ac-31fad1019465.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/68b61254-cc9e-4fea-90df-d4e57d6c68b8.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/95c40b6b-8291-4471-a668-a2c9677d109b.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/60c980ec-3854-466c-ac0e-5237a8ee7774.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/b8f07eb6-c601-47f6-bf66-e78017513c8a.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/322baaf0-4b9a-4bac-9591-68fbc01c7d8c.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/807a69fc-0104-4f46-8339-fe74a121d620.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/1110c9c8-674e-48bd-91ad-b16274679cf2.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/a92aa09b-13ce-479e-954b-c6fd170a89d9.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/6083a867-2a98-4334-a518-197e6bc46a01.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/f040edd9-843c-4e71-ae9e-93011e99e4bd.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/24258781-061d-4021-beac-cb21375a0b99.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/6f779879-e82c-4854-903e-356989446ed0.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/df37a702-af28-425f-9369-5b733dfc22fd.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/2ec7cab6-7850-426b-acb8-9ed07831e2c6.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/496464ed-cdde-4ff4-b82d-8b330b5daa06.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/6532b77d-c3e2-43f8-930a-f8c3e03c94d7.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/dc972a02-7c69-43d6-bb81-be20fd901029.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/cad3f9f0-0b3d-486f-ac55-095ac20e1402.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/404de37c-bd25-4aa7-bf7e-a9437be500c8.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/8065283b-ac36-427c-a2fd-c194ee4762d6.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/373cd472-a76e-41b3-bac6-bf38aa6afd8e.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/86ebbff3-09d6-4d46-93d6-5ece277035ef.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/679ea814-3682-4150-9803-49403ecf1e6c.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/96ea0418-0794-465d-bc8b-63bdada449ed.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/5fc0baad-c05b-4e14-b796-fa768d509b2f.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/9b596e78-eb0f-4fe9-b490-42427de5098c.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/5908949b-83a6-4d9d-beef-584bb30199c1.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/29e019cf-e4f8-43af-9e4e-d7a465c46bdd.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/1a6c998d-c66f-4cf2-8f88-8f2c4f5d699a.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/32124889-7465-43ae-9174-9f947a199597.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/a45e9a6c-3879-40e5-80a0-fa2b4da96cd5.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/b4e903ef-6508-4c98-b096-d6d740e81169.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/d3203ac9-f56e-47b5-bf83-aa3f7bc11124.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/4bfed1db-35e4-46e4-b059-8265d0b718e9.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/81ae8d2b-a59e-4868-a07e-e788e830c2f3.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/35acd30d-8384-49e2-acc8-b86231c1bcf2.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/7bb11d6b-a260-4cde-91d7-65cac7330114.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/2ca21482-cb0a-459c-8a75-5b2eb0b55e88.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/8893d4f1-0c2a-493b-ab5e-3631a4c3efd4.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/de184507-af2b-4c87-b5df-06d23ebdb779.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/5fcb0aa1-50a4-4a90-af32-bbac4c5794ec.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/fd277957-b6bb-4200-b232-58efbc782409.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/59a0ffae-81d6-4b30-b4e2-4b20f16a9afe.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/2ab6e3ab-f467-4f62-b2f3-855cb7598fc9.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/877a3838-6813-4119-a643-06f4d3c38f57.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/0df686ac-944d-433c-84ad-7d6371731986.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/cdcae8d2-416c-43fc-b357-0cd0d0b76719.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/c79d536a-9378-4da5-ad92-74bb61f61a61.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/8878dcad-7d9d-47fd-88ad-04eb50e5ae1d.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/8ffc1006-ce5d-4a86-b98a-205ab9e6d53c.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/03c7d81b-f7d6-4079-a543-f51c75c5f1c1.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/9cdf8b8d-54f7-4aed-8a27-5d3ba75ddae9.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/25354c6b-2e8e-422c-97a5-c2126471b9d9.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/fa975c17-fae5-40b1-b0f7-083152ea3d2e.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/2464f349-8395-4a21-8bdc-5525cdc26754.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/9d9f2a82-b7e8-41f3-80de-73f4aa7da0ce.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/b653825d-1fb0-4cdd-af4e-6c007634e726.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/99d3c471-01e4-42a6-b567-7bbfafe3503c.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/8bcce593-c885-4e21-baa2-bf20d6a6e600.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/aeedde81-dd88-4c99-bd24-4ef88a45e6a3.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/183e8c6f-b143-4e35-87f4-dc254e34babf.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/d6b4a552-6e12-47bf-935f-907460f1e342.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/4b092b69-7962-437b-ada4-1117a8812245.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/8b7949f1-cce4-4b74-a7ae-5acfb6bd3547.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/34448a6c-9445-4dd8-89d8-aa54c820e57f.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/43a35c70-a642-4f22-91eb-4e43daa896e7.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/5000bac6-283d-4bb8-b590-766885b9a5e3.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/4606de6e-bef4-4178-b3e5-2243fb12d074.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/f088f5be-154c-4082-917e-911a5f30ee9c.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/f41e6c13-602e-43c4-906b-c8740630f93d.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/22f9783a-8134-4778-8011-3656bbc4ac73.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/df7c3958-143d-4a6d-9d5d-3bd704f4780d.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/454e5012-4e31-4cd8-9954-ad1b4c6b3f42.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/9f3079bb-8185-4cc7-a19b-c7769aa930f0.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/474eb7c4-50ad-4f47-bd25-0da4b3c87a3f.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/83bd211f-18ee-4b80-a5eb-64a8a06f2f73.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/240e3452-d624-4b57-9eb9-8aa9dd9f90f0.png,chelsea,5
../input/english-premier-league-logo-detection-20k-images/epl-logos-big/chelsea/e10fc230-b748-42f8-b642-0b3499c97169.png,chelsea,5
